inning,half,score_diff,outs,base_state,wp
4,top,-6,2,7,0.06
4,top,-5,0,0,0.0998
4,top,-5,0,1,0.1016
4,top,-5,0,2,0.1016
4,top,-5,0,3,0.1034
4,top,-5,0,4,0.1016
4,top,-5,0,5,0.1034
4,top,-5,0,6,0.1034
4,top,-5,0,7,0.1053
4,top,-5,1,0,0.0953
4,top,-5,1,1,0.0971
4,top,-5,1,2,0.0971
4,top,-5,1,3,0.0989
4,top,-5,1,4,0.0971
4,top,-5,1,5,0.0989
4,top,-5,1,6,0.0989
4,top,-5,1,7,0.1007
4,top,-5,2,0,0.0911
4,top,-5,2,1,0.0928
4,top,-5,2,2,0.0928
4,top,-5,2,3,0.0945
4,top,-5,2,4,0.0928
4,top,-5,2,5,0.0945
4,top,-5,2,6,0.0945
4,top,-5,2,7,0.0962
4,top,-4,0,0,0.1529
4,top,-4,0,1,0.1555
4,top,-4,0,2,0.1555
4,top,-4,0,3,0.1582
4,top,-4,0,4,0.1555
4,top,-4,0,5,0.1582
4,top,-4,0,6,0.1582
4,top,-4,0,7,0.1608
4,top,-4,1,0,0.1465
4,top,-4,1,1,0.1491
4,top,-4,1,2,0.1491
4,top,-4,1,3,0.1516
4,top,-4,1,4,0.1491
4,top,-4,1,5,0.1516
4,top,-4,1,6,0.1516
4,top,-4,1,7,0.1542
4,top,-4,2,0,0.1404
4,top,-4,2,1,0.1428
4,top,-4,2,2,0.1428
4,top,-4,2,3,0.1453
4,top,-4,2,4,0.1428
4,top,-4,2,5,0.1453
4,top,-4,2,6,0.1453
4,top,-4,2,7,0.1478
4,top,-3,0,0,0.223
4,top,-3,0,1,0.2265
4,top,-3,0,2,0.2265
4,top,-3,0,3,0.2301
4,top,-3,0,4,0.2265
4,top,-3,0,5,0.2301
4,top,-3,0,6,0.2301
4,top,-3,0,7,0.2336
4,top,-3,1,0,0.2145
4,top,-3,1,1,0.2179
4,top,-3,1,2,0.2179
4,top,-3,1,3,0.2213
4,top,-3,1,4,0.2179
4,top,-3,1,5,0.2213
4,top,-3,1,6,0.2213
4,top,-3,1,7,0.2248
4,top,-3,2,0,0.2062
4,top,-3,2,1,0.2095
4,top,-3,2,2,0.2095
4,top,-3,2,3,0.2128
4,top,-3,2,4,0.2095
4,top,-3,2,5,0.2128
4,top,-3,2,6,0.2128
4,top,-3,2,7,0.2162
4,top,-2,0,0,0.3083
4,top,-2,0,1,0.3126
4,top,-2,0,2,0.3126
4,top,-2,0,3,0.3169
4,top,-2,0,4,0.3126
4,top,-2,0,5,0.3169
4,top,-2,0,6,0.3169
4,top,-2,0,7,0.3213
4,top,-2,1,0,0.2978
4,top,-2,1,1,0.302
4,top,-2,1,2,0.302
4,top,-2,1,3,0.3062
4,top,-2,1,4,0.302
4,top,-2,1,5,0.3062
4,top,-2,1,6,0.3062
4,top,-2,1,7,0.3105
4,top,-2,2,0,0.2874
4,top,-2,2,1,0.2915
4,top,-2,2,2,0.2915
4,top,-2,2,3,0.2957
4,top,-2,2,4,0.2915
4,top,-2,2,5,0.2957
4,top,-2,2,6,0.2957
4,top,-2,2,7,0.2999
4,top,-1,0,0,0.4032
4,top,-1,0,1,0.4081
4,top,-1,0,2,0.4081
4,top,-1,0,3,0.4129
4,top,-1,0,4,0.4081
4,top,-1,0,5,0.4129
4,top,-1,0,6,0.4129
4,top,-1,0,7,0.4178
4,top,-1,1,0,0.3913
4,top,-1,1,1,0.396
4,top,-1,1,2,0.396
4,top,-1,1,3,0.4008
4,top,-1,1,4,0.396
4,top,-1,1,5,0.4008
4,top,-1,1,6,0.4008
4,top,-1,1,7,0.4056
4,top,-1,2,0,0.3794
4,top,-1,2,1,0.3841
4,top,-1,2,2,0.3841
4,top,-1,2,3,0.3889
4,top,-1,2,4,0.3841
4,top,-1,2,5,0.3889
4,top,-1,2,6,0.3889
4,top,-1,2,7,0.3936
4,top,0,0,0,0.5
4,top,0,0,1,0.505
4,top,0,0,2,0.505
4,top,0,0,3,0.51
4,top,0,0,4,0.505
4,top,0,0,5,0.51
4,top,0,0,6,0.51
4,top,0,0,7,0.515
4,top,0,1,0,0.4875
4,top,0,1,1,0.4925
4,top,0,1,2,0.4925
4,top,0,1,3,0.4975
4,top,0,1,4,0.4925
4,top,0,1,5,0.4975
4,top,0,1,6,0.4975
4,top,0,1,7,0.5025
4,top,0,2,0,0.475
4,top,0,2,1,0.48
4,top,0,2,2,0.48
4,top,0,2,3,0.485
4,top,0,2,4,0.48
4,top,0,2,5,0.485
4,top,0,2,6,0.485
4,top,0,2,7,0.49
4,top,1,0,0,0.591
4,top,1,0,1,0.5958
4,top,1,0,2,0.5958
4,top,1,0,3,0.6006
4,top,1,0,4,0.5958
4,top,1,0,5,0.6006
4,top,1,0,6,0.6006
4,top,1,0,7,0.6054
4,top,1,1,0,0.5788
4,top,1,1,1,0.5837
4,top,1,1,2,0.5837
4,top,1,1,3,0.5886
4,top,1,1,4,0.5837
4,top,1,1,5,0.5886
4,top,1,1,6,0.5886
4,top,1,1,7,0.5934
4,top,1,2,0,0.5666
4,top,1,2,1,0.5715
4,top,1,2,2,0.5715
4,top,1,2,3,0.5764
4,top,1,2,4,0.5715
4,top,1,2,5,0.5764
4,top,1,2,6,0.5764
4,top,1,2,7,0.5813
4,top,2,0,0,0.6708
4,top,2,0,1,0.6752
4,top,2,0,2,0.6752
4,top,2,0,3,0.6796
4,top,2,0,4,0.6752
4,top,2,0,5,0.6796
4,top,2,0,6,0.6796
4,top,2,0,7,0.684
4,top,2,1,0,0.6597
4,top,2,1,1,0.6642
4,top,2,1,2,0.6642
4,top,2,1,3,0.6686
4,top,2,1,4,0.6642
4,top,2,1,5,0.6686
4,top,2,1,6,0.6686
4,top,2,1,7,0.673
4,top,2,2,0,0.6484
4,top,2,2,1,0.6529
4,top,2,2,2,0.6529
4,top,2,2,3,0.6575
4,top,2,2,4,0.6529
4,top,2,2,5,0.6575
4,top,2,2,6,0.6575
4,top,2,2,7,0.662
4,top,3,0,0,0.7373
4,top,3,0,1,0.7412
4,top,3,0,2,0.7412
4,top,3,0,3,0.745
4,top,3,0,4,0.7412
4,top,3,0,5,0.745
4,top,3,0,6,0.745
4,top,3,0,7,0.7488
4,top,3,1,0,0.7275
4,top,3,1,1,0.7315
4,top,3,1,2,0.7315
4,top,3,1,3,0.7354
4,top,3,1,4,0.7315
4,top,3,1,5,0.7354
4,top,3,1,6,0.7354
4,top,3,1,7,0.7392
4,top,3,2,0,0.7175
4,top,3,2,1,0.7215
4,top,3,2,2,0.7215
4,top,3,2,3,0.7255
4,top,3,2,4,0.7215
4,top,3,2,5,0.7255
4,top,3,2,6,0.7255
4,top,3,2,7,0.7295
4,top,4,0,0,0.7905
4,top,4,0,1,0.7938
4,top,4,0,2,0.7938
4,top,4,0,3,0.7971
4,top,4,0,4,0.7938
4,top,4,0,5,0.7971
4,top,4,0,6,0.7971
4,top,4,0,7,0.8003
4,top,4,1,0,0.7821
4,top,4,1,1,0.7855
4,top,4,1,2,0.7855
4,top,4,1,3,0.7888
4,top,4,1,4,0.7855
4,top,4,1,5,0.7888
4,top,4,1,6,0.7888
4,top,4,1,7,0.7922
4,top,4,2,0,0.7735
4,top,4,2,1,0.777
4,top,4,2,2,0.777
4,top,4,2,3,0.7804
4,top,4,2,4,0.777
4,top,4,2,5,0.7804
4,top,4,2,6,0.7804
4,top,4,2,7,0.7838
4,top,5,0,0,0.832
4,top,5,0,1,0.8348
4,top,5,0,2,0.8348
4,top,5,0,3,0.8375
4,top,5,0,4,0.8348
4,top,5,0,5,0.8375
4,top,5,0,6,0.8375
4,top,5,0,7,0.8402
4,top,5,1,0,0.8249
4,top,5,1,1,0.8278
4,top,5,1,2,0.8278
4,top,5,1,3,0.8306
4,top,5,1,4,0.8278
4,top,5,1,5,0.8306
4,top,5,1,6,0.8306
4,top,5,1,7,0.8334
4,top,5,2,0,0.8176
4,top,5,2,1,0.8205
4,top,5,2,2,0.8205
4,top,5,2,3,0.8235
4,top,5,2,4,0.8205
4,top,5,2,5,0.8235
4,top,5,2,6,0.8235
4,top,5,2,7,0.8264
4,top,6,0,0,0.8639
4,top,6,0,1,0.8662
4,top,6,0,2,0.8662
4,top,6,0,3,0.8685
4,top,6,0,4,0.8662
4,top,6,0,5,0.8685
4,top,6,0,6,0.8685
4,top,6,0,7,0.8708
4,top,6,1,0,0.8579
4,top,6,1,1,0.8603
4,top,6,1,2,0.8603
4,top,6,1,3,0.8627
4,top,6,1,4,0.8603
4,top,6,1,5,0.8627
4,top,6,1,6,0.8627
4,top,6,1,7,0.8651
4,top,6,2,0,0.8517
4,top,6,2,1,0.8542
4,top,6,2,2,0.8542
4,top,6,2,3,0.8567
4,top,6,2,4,0.8542
4,top,6,2,5,0.8567
4,top,6,2,6,0.8567
4,top,6,2,7,0.8591
4,top,7,0,0,0.8882
4,top,7,0,1,0.8901
4,top,7,0,2,0.8901
4,top,7,0,3,0.8921
4,top,7,0,4,0.8901
4,top,7,0,5,0.8921
4,top,7,0,6,0.8921
4,top,7,0,7,0.894
4,top,7,1,0,0.8831
4,top,7,1,1,0.8851
4,top,7,1,2,0.8851
4,top,7,1,3,0.8872
4,top,7,1,4,0.8851
4,top,7,1,5,0.8872
4,top,7,1,6,0.8872
4,top,7,1,7,0.8891
4,top,7,2,0,0.8778
4,top,7,2,1,0.88
4,top,7,2,2,0.88
4,top,7,2,3,0.8821
4,top,7,2,4,0.88
4,top,7,2,5,0.8821
4,top,7,2,6,0.8821
4,top,7,2,7,0.8841
4,top,8,0,0,0.9065
4,top,8,0,1,0.9082
4,top,8,0,2,0.9082
4,top,8,0,3,0.9099
4,top,8,0,4,0.9082
4,top,8,0,5,0.9099
4,top,8,0,6,0.9099
4,top,8,0,7,0.9115
4,top,8,1,0,0.9022
4,top,8,1,1,0.904
4,top,8,1,2,0.904
4,top,8,1,3,0.9057
4,top,8,1,4,0.904
4,top,8,1,5,0.9057
4,top,8,1,6,0.9057
4,top,8,1,7,0.9074
4,top,8,2,0,0.8977
4,top,8,2,1,0.8995
4,top,8,2,2,0.8995
4,top,8,2,3,0.9013
4,top,8,2,4,0.8995
4,top,8,2,5,0.9013
4,top,8,2,6,0.9013
4,top,8,2,7,0.9031
4,top,9,0,0,0.9204
4,top,9,0,1,0.9219
4,top,9,0,2,0.9219
4,top,9,0,3,0.9233
4,top,9,0,4,0.9219
4,top,9,0,5,0.9233
4,top,9,0,6,0.9233
4,top,9,0,7,0.9247
4,top,9,1,0,0.9167
4,top,9,1,1,0.9182
4,top,9,1,2,0.9182
4,top,9,1,3,0.9197
4,top,9,1,4,0.9182
4,top,9,1,5,0.9197
4,top,9,1,6,0.9197
4,top,9,1,7,0.9211
4,top,9,2,0,0.9128
4,top,9,2,1,0.9144
4,top,9,2,2,0.9144
4,top,9,2,3,0.9159
4,top,9,2,4,0.9144
4,top,9,2,5,0.9159
4,top,9,2,6,0.9159
4,top,9,2,7,0.9174
4,top,10,0,0,0.9309
4,top,10,0,1,0.9321
4,top,10,0,2,0.9321
4,top,10,0,3,0.9334
4,top,10,0,4,0.9321
4,top,10,0,5,0.9334
4,top,10,0,6,0.9334
4,top,10,0,7,0.9346
4,top,10,1,0,0.9276
4,top,10,1,1,0.9289
4,top,10,1,2,0.9289
4,top,10,1,3,0.9302
4,top,10,1,4,0.9289
4,top,10,1,5,0.9302
4,top,10,1,6,0.9302
4,top,10,1,7,0.9315
4,top,10,2,0,0.9241
4,top,10,2,1,0.9255
4,top,10,2,2,0.9255
4,top,10,2,3,0.9269
4,top,10,2,4,0.9255
4,top,10,2,5,0.9269
4,top,10,2,6,0.9269
4,top,10,2,7,0.9282
4,bottom,-10,0,0,0.0067
4,bottom,-10,0,1,0.0068
4,bottom,-10,0,2,0.0068
4,bottom,-10,0,3,0.007
4,bottom,-10,0,4,0.0068
4,bottom,-10,0,5,0.007
4,bottom,-10,0,6,0.007
4,bottom,-10,0,7,0.0071
4,bottom,-10,1,0,0.0064
4,bottom,-10,1,1,0.0065
4,bottom,-10,1,2,0.0065
4,bottom,-10,1,3,0.0066
4,bottom,-10,1,4,0.0065
4,bottom,-10,1,5,0.0066
4,bottom,-10,1,6,0.0066
4,bottom,-10,1,7,0.0068
4,bottom,-10,2,0,0.0061
4,bottom,-10,2,1,0.0062
4,bottom,-10,2,2,0.0062
4,bottom,-10,2,3,0.0063
4,bottom,-10,2,4,0.0062
4,bottom,-10,2,5,0.0063
4,bottom,-10,2,6,0.0063
4,bottom,-10,2,7,0.0064
4,bottom,-9,0,0,0.0122
4,bottom,-9,0,1,0.0125
4,bottom,-9,0,2,0.0125
4,bottom,-9,0,3,0.0127
4,bottom,-9,0,4,0.0125
4,bottom,-9,0,5,0.0127
4,bottom,-9,0,6,0.0127
4,bottom,-9,0,7,0.013
4,bottom,-9,1,0,0.0116
4,bottom,-9,1,1,0.0119
4,bottom,-9,1,2,0.0119
4,bottom,-9,1,3,0.0121
4,bottom,-9,1,4,0.0119
4,bottom,-9,1,5,0.0121
4,bottom,-9,1,6,0.0121
4,bottom,-9,1,7,0.0123
4,bottom,-9,2,0,0.0111
4,bottom,-9,2,1,0.0113
4,bottom,-9,2,2,0.0113
4,bottom,-9,2,3,0.0115
4,bottom,-9,2,4,0.0113
4,bottom,-9,2,5,0.0115
4,bottom,-9,2,6,0.0115
4,bottom,-9,2,7,0.0118
4,bottom,-8,0,0,0.0217
4,bottom,-8,0,1,0.0221
4,bottom,-8,0,2,0.0221
4,bottom,-8,0,3,0.0226
4,bottom,-8,0,4,0.0221
4,bottom,-8,0,5,0.0226
4,bottom,-8,0,6,0.0226
4,bottom,-8,0,7,0.023
4,bottom,-8,1,0,0.0207
4,bottom,-8,1,1,0.0211
4,bottom,-8,1,2,0.0211
4,bottom,-8,1,3,0.0215
4,bottom,-8,1,4,0.0211
4,bottom,-8,1,5,0.0215
4,bottom,-8,1,6,0.0215
4,bottom,-8,1,7,0.0219
4,bottom,-8,2,0,0.0197
4,bottom,-8,2,1,0.0201
4,bottom,-8,2,2,0.0201
4,bottom,-8,2,3,0.0205
4,bottom,-8,2,4,0.0201
4,bottom,-8,2,5,0.0205
4,bottom,-8,2,6,0.0205
4,bottom,-8,2,7,0.0209
4,bottom,-7,0,0,0.0374
4,bottom,-7,0,1,0.0381
4,bottom,-7,0,2,0.0381
4,bottom,-7,0,3,0.0389
4,bottom,-7,0,4,0.0381
4,bottom,-7,0,5,0.0389
4,bottom,-7,0,6,0.0389
4,bottom,-7,0,7,0.0396
4,bottom,-7,1,0,0.0356
4,bottom,-7,1,1,0.0363
4,bottom,-7,1,2,0.0363
4,bottom,-7,1,3,0.037
4,bottom,-7,1,4,0.0363
4,bottom,-7,1,5,0.037
4,bottom,-7,1,6,0.037
4,bottom,-7,1,7,0.0378
4,bottom,-7,2,0,0.034
4,bottom,-7,2,1,0.0346
4,bottom,-7,2,2,0.0346
4,bottom,-7,2,3,0.0353
4,bottom,-7,2,4,0.0346
4,bottom,-7,2,5,0.0353
4,bottom,-7,2,6,0.0353
4,bottom,-7,2,7,0.036
4,bottom,-6,0,0,0.0623
4,bottom,-6,0,1,0.0634
4,bottom,-6,0,2,0.0634
4,bottom,-6,0,3,0.0646
4,bottom,-6,0,4,0.0634
4,bottom,-6,0,5,0.0646
4,bottom,-6,0,6,0.0646
4,bottom,-6,0,7,0.0659
4,bottom,-6,1,0,0.0594
4,bottom,-6,1,1,0.0605
4,bottom,-6,1,2,0.0605
4,bottom,-6,1,3,0.0617
4,bottom,-6,1,4,0.0605
4,bottom,-6,1,5,0.0617
4,bottom,-6,1,6,0.0617
4,bottom,-6,1,7,0.0629
4,bottom,-6,2,0,0.0567
4,bottom,-6,2,1,0.0578
4,bottom,-6,2,2,0.0578
4,bottom,-6,2,3,0.0589
4,bottom,-6,2,4,0.0578
4,bottom,-6,2,5,0.0589
4,bottom,-6,2,6,0.0589
4,bottom,-6,2,7,0.06
4,bottom,-5,0,0,0.0998
4,bottom,-5,0,1,0.1016
4,bottom,-5,0,2,0.1016
4,bottom,-5,0,3,0.1034
4,bottom,-5,0,4,0.1016
4,bottom,-5,0,5,0.1034
4,bottom,-5,0,6,0.1034
4,bottom,-5,0,7,0.1053
4,bottom,-5,1,0,0.0953
4,bottom,-5,1,1,0.0971
4,bottom,-5,1,2,0.0971
4,bottom,-5,1,3,0.0989
4,bottom,-5,1,4,0.0971
4,bottom,-5,1,5,0.0989
4,bottom,-5,1,6,0.0989
4,bottom,-5,1,7,0.1007
4,bottom,-5,2,0,0.0911
4,bottom,-5,2,1,0.0928
4,bottom,-5,2,2,0.0928
4,bottom,-5,2,3,0.0945
4,bottom,-5,2,4,0.0928
4,bottom,-5,2,5,0.0945
4,bottom,-5,2,6,0.0945
4,bottom,-5,2,7,0.0962
4,bottom,-4,0,0,0.1529
4,bottom,-4,0,1,0.1555
4,bottom,-4,0,2,0.1555
4,bottom,-4,0,3,0.1582
4,bottom,-4,0,4,0.1555
4,bottom,-4,0,5,0.1582
4,bottom,-4,0,6,0.1582
4,bottom,-4,0,7,0.1608
4,bottom,-4,1,0,0.1465
4,bottom,-4,1,1,0.1491
4,bottom,-4,1,2,0.1491
4,bottom,-4,1,3,0.1516
4,bottom,-4,1,4,0.1491
4,bottom,-4,1,5,0.1516
4,bottom,-4,1,6,0.1516
4,bottom,-4,1,7,0.1542
4,bottom,-4,2,0,0.1404
4,bottom,-4,2,1,0.1428
4,bottom,-4,2,2,0.1428
4,bottom,-4,2,3,0.1453
4,bottom,-4,2,4,0.1428
4,bottom,-4,2,5,0.1453
4,bottom,-4,2,6,0.1453
4,bottom,-4,2,7,0.1478
4,bottom,-3,0,0,0.223
4,bottom,-3,0,1,0.2265
4,bottom,-3,0,2,0.2265
4,bottom,-3,0,3,0.2301
4,bottom,-3,0,4,0.2265
4,bottom,-3,0,5,0.2301
4,bottom,-3,0,6,0.2301
4,bottom,-3,0,7,0.2336
4,bottom,-3,1,0,0.2145
4,bottom,-3,1,1,0.2179
4,bottom,-3,1,2,0.2179
4,bottom,-3,1,3,0.2213
4,bottom,-3,1,4,0.2179
4,bottom,-3,1,5,0.2213
4,bottom,-3,1,6,0.2213
4,bottom,-3,1,7,0.2248
4,bottom,-3,2,0,0.2062
4,bottom,-3,2,1,0.2095
4,bottom,-3,2,2,0.2095
4,bottom,-3,2,3,0.2128
4,bottom,-3,2,4,0.2095
4,bottom,-3,2,5,0.2128
4,bottom,-3,2,6,0.2128
4,bottom,-3,2,7,0.2162
4,bottom,-2,0,0,0.3083
4,bottom,-2,0,1,0.3126
4,bottom,-2,0,2,0.3126
4,bottom,-2,0,3,0.3169
4,bottom,-2,0,4,0.3126
4,bottom,-2,0,5,0.3169
4,bottom,-2,0,6,0.3169
4,bottom,-2,0,7,0.3213
4,bottom,-2,1,0,0.2978
4,bottom,-2,1,1,0.302
4,bottom,-2,1,2,0.302
4,bottom,-2,1,3,0.3062
4,bottom,-2,1,4,0.302
4,bottom,-2,1,5,0.3062
4,bottom,-2,1,6,0.3062
4,bottom,-2,1,7,0.3105
4,bottom,-2,2,0,0.2874
4,bottom,-2,2,1,0.2915
4,bottom,-2,2,2,0.2915
4,bottom,-2,2,3,0.2957
4,bottom,-2,2,4,0.2915
4,bottom,-2,2,5,0.2957
4,bottom,-2,2,6,0.2957
4,bottom,-2,2,7,0.2999
4,bottom,-1,0,0,0.4032
4,bottom,-1,0,1,0.4081
4,bottom,-1,0,2,0.4081
4,bottom,-1,0,3,0.4129
4,bottom,-1,0,4,0.4081
4,bottom,-1,0,5,0.4129
4,bottom,-1,0,6,0.4129
4,bottom,-1,0,7,0.4178
4,bottom,-1,1,0,0.3913
4,bottom,-1,1,1,0.396
4,bottom,-1,1,2,0.396
4,bottom,-1,1,3,0.4008
4,bottom,-1,1,4,0.396
4,bottom,-1,1,5,0.4008
4,bottom,-1,1,6,0.4008
4,bottom,-1,1,7,0.4056
4,bottom,-1,2,0,0.3794
4,bottom,-1,2,1,0.3841
4,bottom,-1,2,2,0.3841
4,bottom,-1,2,3,0.3889
4,bottom,-1,2,4,0.3841
4,bottom,-1,2,5,0.3889
4,bottom,-1,2,6,0.3889
4,bottom,-1,2,7,0.3936
4,bottom,0,0,0,0.5
4,bottom,0,0,1,0.505
4,bottom,0,0,2,0.505
4,bottom,0,0,3,0.51
4,bottom,0,0,4,0.505
4,bottom,0,0,5,0.51
4,bottom,0,0,6,0.51
4,bottom,0,0,7,0.515
4,bottom,0,1,0,0.4875
4,bottom,0,1,1,0.4925
4,bottom,0,1,2,0.4925
4,bottom,0,1,3,0.4975
4,bottom,0,1,4,0.4925
4,bottom,0,1,5,0.4975
4,bottom,0,1,6,0.4975
4,bottom,0,1,7,0.5025
4,bottom,0,2,0,0.475
4,bottom,0,2,1,0.48
4,bottom,0,2,2,0.48
4,bottom,0,2,3,0.485
4,bottom,0,2,4,0.48
4,bottom,0,2,5,0.485
4,bottom,0,2,6,0.485
4,bottom,0,2,7,0.49
4,bottom,1,0,0,0.591
4,bottom,1,0,1,0.5958
4,bottom,1,0,2,0.5958
4,bottom,1,0,3,0.6006
4,bottom,1,0,4,0.5958
4,bottom,1,0,5,0.6006
4,bottom,1,0,6,0.6006
4,bottom,1,0,7,0.6054
4,bottom,1,1,0,0.5788
4,bottom,1,1,1,0.5837
4,bottom,1,1,2,0.5837
4,bottom,1,1,3,0.5886
4,bottom,1,1,4,0.5837
4,bottom,1,1,5,0.5886
4,bottom,1,1,6,0.5886
4,bottom,1,1,7,0.5934
4,bottom,1,2,0,0.5666
4,bottom,1,2,1,0.5715
4,bottom,1,2,2,0.5715
4,bottom,1,2,3,0.5764
4,bottom,1,2,4,0.5715
4,bottom,1,2,5,0.5764
4,bottom,1,2,6,0.5764
4,bottom,1,2,7,0.5813
4,bottom,2,0,0,0.6708
4,bottom,2,0,1,0.6752
4,bottom,2,0,2,0.6752
4,bottom,2,0,3,0.6796
4,bottom,2,0,4,0.6752
4,bottom,2,0,5,0.6796
4,bottom,2,0,6,0.6796
4,bottom,2,0,7,0.684
4,bottom,2,1,0,0.6597
4,bottom,2,1,1,0.6642
4,bottom,2,1,2,0.6642
4,bottom,2,1,3,0.6686
4,bottom,2,1,4,0.6642
4,bottom,2,1,5,0.6686
4,bottom,2,1,6,0.6686
4,bottom,2,1,7,0.673
4,bottom,2,2,0,0.6484
4,bottom,2,2,1,0.6529
4,bottom,2,2,2,0.6529
4,bottom,2,2,3,0.6575
4,bottom,2,2,4,0.6529
4,bottom,2,2,5,0.6575
4,bottom,2,2,6,0.6575
4,bottom,2,2,7,0.662
4,bottom,3,0,0,0.7373
4,bottom,3,0,1,0.7412
4,bottom,3,0,2,0.7412
4,bottom,3,0,3,0.745
4,bottom,3,0,4,0.7412
4,bottom,3,0,5,0.745
4,bottom,3,0,6,0.745
4,bottom,3,0,7,0.7488
4,bottom,3,1,0,0.7275
4,bottom,3,1,1,0.7315
4,bottom,3,1,2,0.7315
4,bottom,3,1,3,0.7354
4,bottom,3,1,4,0.7315
4,bottom,3,1,5,0.7354
4,bottom,3,1,6,0.7354
4,bottom,3,1,7,0.7392
4,bottom,3,2,0,0.7175
4,bottom,3,2,1,0.7215
4,bottom,3,2,2,0.7215
4,bottom,3,2,3,0.7255
4,bottom,3,2,4,0.7215
4,bottom,3,2,5,0.7255
4,bottom,3,2,6,0.7255
4,bottom,3,2,7,0.7295
4,bottom,4,0,0,0.7905
4,bottom,4,0,1,0.7938
4,bottom,4,0,2,0.7938
4,bottom,4,0,3,0.7971
4,bottom,4,0,4,0.7938
4,bottom,4,0,5,0.7971
4,bottom,4,0,6,0.7971
4,bottom,4,0,7,0.8003
4,bottom,4,1,0,0.7821
4,bottom,4,1,1,0.7855
4,bottom,4,1,2,0.7855
4,bottom,4,1,3,0.7888
4,bottom,4,1,4,0.7855
4,bottom,4,1,5,0.7888
4,bottom,4,1,6,0.7888
4,bottom,4,1,7,0.7922
4,bottom,4,2,0,0.7735
4,bottom,4,2,1,0.777
4,bottom,4,2,2,0.777
4,bottom,4,2,3,0.7804
4,bottom,4,2,4,0.777
4,bottom,4,2,5,0.7804
4,bottom,4,2,6,0.7804
4,bottom,4,2,7,0.7838
4,bottom,5,0,0,0.832
4,bottom,5,0,1,0.8348
4,bottom,5,0,2,0.8348
4,bottom,5,0,3,0.8375
4,bottom,5,0,4,0.8348
4,bottom,5,0,5,0.8375
4,bottom,5,0,6,0.8375
4,bottom,5,0,7,0.8402
4,bottom,5,1,0,0.8249
4,bottom,5,1,1,0.8278
4,bottom,5,1,2,0.8278
4,bottom,5,1,3,0.8306
4,bottom,5,1,4,0.8278
4,bottom,5,1,5,0.8306
4,bottom,5,1,6,0.8306
4,bottom,5,1,7,0.8334
4,bottom,5,2,0,0.8176
4,bottom,5,2,1,0.8205
4,bottom,5,2,2,0.8205
4,bottom,5,2,3,0.8235
4,bottom,5,2,4,0.8205
4,bottom,5,2,5,0.8235
4,bottom,5,2,6,0.8235
4,bottom,5,2,7,0.8264
4,bottom,6,0,0,0.8639
4,bottom,6,0,1,0.8662
4,bottom,6,0,2,0.8662
4,bottom,6,0,3,0.8685
4,bottom,6,0,4,0.8662
4,bottom,6,0,5,0.8685
4,bottom,6,0,6,0.8685
4,bottom,6,0,7,0.8708
4,bottom,6,1,0,0.8579
4,bottom,6,1,1,0.8603
4,bottom,6,1,2,0.8603
4,bottom,6,1,3,0.8627
4,bottom,6,1,4,0.8603
4,bottom,6,1,5,0.8627
4,bottom,6,1,6,0.8627
4,bottom,6,1,7,0.8651
4,bottom,6,2,0,0.8517
4,bottom,6,2,1,0.8542
4,bottom,6,2,2,0.8542
4,bottom,6,2,3,0.8567
4,bottom,6,2,4,0.8542
4,bottom,6,2,5,0.8567
4,bottom,6,2,6,0.8567
4,bottom,6,2,7,0.8591
4,bottom,7,0,0,0.8882
4,bottom,7,0,1,0.8901
4,bottom,7,0,2,0.8901
4,bottom,7,0,3,0.8921
4,bottom,7,0,4,0.8901
4,bottom,7,0,5,0.8921
4,bottom,7,0,6,0.8921
4,bottom,7,0,7,0.894
4,bottom,7,1,0,0.8831
4,bottom,7,1,1,0.8851
4,bottom,7,1,2,0.8851
4,bottom,7,1,3,0.8872
4,bottom,7,1,4,0.8851
4,bottom,7,1,5,0.8872
4,bottom,7,1,6,0.8872
4,bottom,7,1,7,0.8891
4,bottom,7,2,0,0.8778
4,bottom,7,2,1,0.88
4,bottom,7,2,2,0.88
4,bottom,7,2,3,0.8821
4,bottom,7,2,4,0.88
4,bottom,7,2,5,0.8821
4,bottom,7,2,6,0.8821
4,bottom,7,2,7,0.8841
4,bottom,8,0,0,0.9065
4,bottom,8,0,1,0.9082
4,bottom,8,0,2,0.9082
4,bottom,8,0,3,0.9099
4,bottom,8,0,4,0.9082
4,bottom,8,0,5,0.9099
4,bottom,8,0,6,0.9099
4,bottom,8,0,7,0.9115
4,bottom,8,1,0,0.9022
4,bottom,8,1,1,0.904
4,bottom,8,1,2,0.904
4,bottom,8,1,3,0.9057
4,bottom,8,1,4,0.904
4,bottom,8,1,5,0.9057
4,bottom,8,1,6,0.9057
4,bottom,8,1,7,0.9074
4,bottom,8,2,0,0.8977
4,bottom,8,2,1,0.8995
4,bottom,8,2,2,0.8995
4,bottom,8,2,3,0.9013
4,bottom,8,2,4,0.8995
4,bottom,8,2,5,0.9013
4,bottom,8,2,6,0.9013
4,bottom,8,2,7,0.9031
4,bottom,9,0,0,0.9204
4,bottom,9,0,1,0.9219
4,bottom,9,0,2,0.9219
4,bottom,9,0,3,0.9233
4,bottom,9,0,4,0.9219
4,bottom,9,0,5,0.9233
4,bottom,9,0,6,0.9233
4,bottom,9,0,7,0.9247
4,bottom,9,1,0,0.9167
4,bottom,9,1,1,0.9182
